numerical__MSSubClass,numerical__LotFrontage,numerical__LotArea,numerical__OverallQual,numerical__OverallCond,numerical__YearBuilt,numerical__YearRemodAdd,numerical__MasVnrArea,numerical__BsmtFinSF1,numerical__BsmtFinSF2,numerical__BsmtUnfSF,numerical__TotalBsmtSF,numerical__1stFlrSF,numerical__2ndFlrSF,numerical__LowQualFinSF,numerical__GrLivArea,numerical__BsmtFullBath,numerical__BsmtHalfBath,numerical__FullBath,numerical__HalfBath,numerical__BedroomAbvGr,numerical__KitchenAbvGr,numerical__TotRmsAbvGrd,numerical__Fireplaces,numerical__GarageYrBlt,numerical__GarageCars,numerical__GarageArea,numerical__WoodDeckSF,numerical__OpenPorchSF,numerical__EnclosedPorch,numerical__3SsnPorch,numerical__ScreenPorch,numerical__MoSold,numerical__YrSold,categorical__MSZoning,categorical__Street,categorical__LotShape,categorical__LandContour,categorical__Utilities,categorical__LotConfig,categorical__LandSlope,categorical__Neighborhood,categorical__Condition1,categorical__Condition2,categorical__BldgType,categorical__HouseStyle,categorical__RoofStyle,categorical__RoofMatl,categorical__Exterior1st,categorical__Exterior2nd,categorical__MasVnrType,categorical__ExterQual,categorical__ExterCond,categorical__Foundation,categorical__BsmtQual,categorical__BsmtCond,categorical__BsmtExposure,categorical__BsmtFinType1,categorical__BsmtFinType2,categorical__Heating,categorical__HeatingQC,categorical__CentralAir,categorical__Electrical,categorical__KitchenQual,categorical__Functional,categorical__GarageType,categorical__GarageFinish,categorical__GarageQual,categorical__GarageCond,categorical__PavedDrive,categorical__SaleType,categorical__SaleCondition
20.0,94.0,10402.0,7.0,5.0,2009.0,2009.0,0.0,0.0,0.0,1226.0,1226.0,1226.0,0.0,0.0,1226.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,2009.0,3.0,740.0,0.0,36.0,0.0,0.0,0.0,5.0,2010.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
30.0,55.0,10267.0,6.0,7.0,1918.0,2000.0,0.0,210.0,606.0,0.0,816.0,838.0,0.0,0.0,838.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1961.0,1.0,275.0,0.0,0.0,112.0,0.0,0.0,5.0,2008.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1Story,Gable,CompShg,Stucco,Wd Shng,None,TA,Gd,BrkTil,TA,Gd,Mn,Rec,ALQ,GasA,Ex,Y,SBrkr,Fa,Typ,Detchd,Fin,TA,TA,N,WD,Normal
30.0,45.0,8212.0,3.0,3.0,1914.0,1950.0,0.0,203.0,0.0,661.0,864.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1938.0,1.0,200.0,0.0,0.0,96.0,0.0,0.0,6.0,2010.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,None,TA,Fa,BrkTil,TA,Fa,No,Rec,Unf,GasA,TA,N,FuseF,TA,Typ,Detchd,Unf,TA,Fa,Y,WD,Normal
20.0,70.34384858044164,9000.0,5.0,3.0,1959.0,1959.0,0.0,288.0,0.0,718.0,1006.0,1006.0,0.0,0.0,1006.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1978.6621376811595,0.0,0.0,0.0,24.0,0.0,0.0,0.0,7.0,2008.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
20.0,68.0,50271.0,9.0,5.0,1981.0,1987.0,0.0,1810.0,0.0,32.0,1842.0,1842.0,0.0,0.0,1842.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1981.0,3.0,894.0,857.0,72.0,0.0,0.0,0.0,11.0,2006.0,RL,Pave,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,Gable,WdShngl,WdShing,Wd Shng,None,Gd,TA,CBlock,Ex,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
20.0,107.0,13891.0,8.0,5.0,2007.0,2008.0,436.0,1400.0,0.0,310.0,1710.0,1710.0,0.0,0.0,1710.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2007.0,3.0,866.0,0.0,102.0,0.0,0.0,0.0,1.0,2008.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,New,Partial
60.0,93.0,12090.0,8.0,5.0,1998.0,1998.0,650.0,0.0,0.0,1141.0,1141.0,1165.0,1098.0,0.0,2263.0,0.0,0.0,2.0,1.0,4.0,1.0,10.0,1.0,1998.0,2.0,420.0,144.0,123.0,0.0,0.0,0.0,7.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,BuiltIn,Fin,TA,TA,Y,WD,Abnorml
190.0,60.0,11340.0,4.0,6.0,1885.0,1950.0,0.0,0.0,0.0,777.0,777.0,1246.0,1044.0,0.0,2290.0,0.0,0.0,2.0,0.0,4.0,2.0,11.0,0.0,1971.0,2.0,560.0,0.0,0.0,114.0,0.0,0.0,4.0,2010.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,Gable,CompShg,VinylSd,AsbShng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,N,WD,Normal
20.0,70.34384858044164,12493.0,4.0,5.0,1960.0,1960.0,0.0,419.0,306.0,375.0,1100.0,1100.0,0.0,0.0,1100.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1960.0,1.0,312.0,355.0,0.0,0.0,0.0,0.0,4.0,2008.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
20.0,70.34384858044164,12925.0,6.0,7.0,1970.0,1970.0,0.0,865.0,0.0,340.0,1205.0,2117.0,0.0,0.0,2117.0,0.0,0.0,2.0,1.0,4.0,1.0,7.0,2.0,1970.0,2.0,550.0,0.0,42.0,0.0,0.0,0.0,5.0,2008.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Plywood,None,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
20.0,70.34384858044164,8926.0,4.0,3.0,1956.0,1956.0,0.0,0.0,0.0,672.0,672.0,960.0,0.0,0.0,960.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1956.0,1.0,288.0,64.0,0.0,0.0,0.0,160.0,10.0,2009.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Typ,Basment,Unf,TA,TA,Y,COD,Abnorml
50.0,51.0,6120.0,7.0,5.0,1931.0,1950.0,0.0,0.0,0.0,952.0,952.0,1022.0,752.0,0.0,1774.0,0.0,0.0,2.0,0.0,2.0,2.0,8.0,2.0,1931.0,2.0,468.0,90.0,0.0,205.0,0.0,0.0,4.0,2008.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Wd Shng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,FuseF,TA,Min1,Detchd,Unf,Fa,TA,Y,WD,Abnorml
20.0,60.0,11664.0,6.0,5.0,1948.0,1950.0,206.0,336.0,0.0,746.0,1082.0,1082.0,0.0,0.0,1082.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1948.0,1.0,240.0,0.0,130.0,0.0,0.0,0.0,11.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,Fa,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
20.0,100.0,12000.0,5.0,7.0,1948.0,2005.0,0.0,144.0,608.0,172.0,924.0,1122.0,0.0,0.0,1122.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1948.0,2.0,528.0,0.0,36.0,0.0,0.0,0.0,5.0,2008.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,GLQ,ALQ,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
120.0,41.0,4920.0,8.0,5.0,2001.0,2001.0,0.0,616.0,0.0,722.0,1338.0,1338.0,0.0,0.0,1338.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,0.0,2001.0,2.0,582.0,0.0,0.0,170.0,0.0,0.0,4.0,2010.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
60.0,70.34384858044164,9303.0,6.0,5.0,1996.0,1997.0,42.0,742.0,0.0,130.0,872.0,888.0,868.0,0.0,1756.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,0.0,1996.0,2.0,422.0,144.0,122.0,0.0,0.0,0.0,7.0,2007.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
80.0,85.0,9350.0,6.0,7.0,1964.0,1991.0,108.0,270.0,580.0,452.0,1302.0,1302.0,0.0,0.0,1302.0,0.0,1.0,2.0,0.0,3.0,1.0,7.0,0.0,1964.0,1.0,309.0,333.0,0.0,0.0,0.0,0.0,10.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Gd,LwQ,ALQ,GasA,Ex,Y,SBrkr,Gd,Min1,Attchd,RFn,TA,TA,Y,CWD,Normal
30.0,50.0,8765.0,4.0,6.0,1936.0,1950.0,0.0,285.0,0.0,666.0,951.0,951.0,0.0,0.0,951.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1936.0,1.0,327.0,0.0,28.0,0.0,0.0,0.0,4.0,2006.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Ex,N,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Abnorml
160.0,21.0,1953.0,6.0,5.0,1973.0,1973.0,408.0,309.0,0.0,174.0,483.0,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,1973.0,1.0,264.0,72.0,0.0,0.0,0.0,0.0,6.0,2006.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,Fa,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
20.0,60.0,7024.0,5.0,5.0,2005.0,2006.0,0.0,980.0,0.0,110.0,1090.0,1090.0,0.0,0.0,1090.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,2005.0,2.0,450.0,0.0,49.0,0.0,0.0,0.0,6.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Ex,Gd,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
50.0,60.0,10998.0,5.0,5.0,1941.0,1960.0,0.0,408.0,420.0,156.0,984.0,984.0,620.0,0.0,1604.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1977.0,2.0,660.0,0.0,68.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,GasA,Ex,Y,SBrkr,TA,Min2,Detchd,Unf,TA,TA,Y,WD,Normal
160.0,70.34384858044164,2117.0,6.0,5.0,2000.0,2000.0,513.0,420.0,0.0,336.0,756.0,756.0,756.0,0.0,1512.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,2000.0,2.0,440.0,0.0,32.0,0.0,0.0,0.0,6.0,2007.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
50.0,65.0,6435.0,6.0,5.0,1939.0,1950.0,0.0,0.0,0.0,972.0,972.0,972.0,605.0,0.0,1577.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1939.0,1.0,312.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Fa,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
60.0,70.34384858044164,17542.0,7.0,7.0,1974.0,2003.0,0.0,125.0,1031.0,36.0,1192.0,1516.0,651.0,0.0,2167.0,1.0,0.0,2.0,1.0,3.0,1.0,9.0,2.0,1974.0,2.0,518.0,220.0,47.0,0.0,0.0,0.0,7.0,2007.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,CBlock,TA,TA,Gd,LwQ,ALQ,GasA,TA,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
80.0,88.0,8471.0,6.0,7.0,1977.0,1995.0,46.0,506.0,0.0,0.0,506.0,1212.0,0.0,0.0,1212.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1978.0,2.0,492.0,292.0,12.0,0.0,0.0,0.0,7.0,2006.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,Gd,Gd,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
20.0,120.0,10356.0,5.0,6.0,1975.0,1975.0,0.0,716.0,0.0,253.0,969.0,969.0,0.0,0.0,969.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,1975.0,2.0,440.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
180.0,35.0,3675.0,6.0,5.0,2005.0,2005.0,80.0,459.0,0.0,88.0,547.0,1072.0,0.0,0.0,1072.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,2005.0,2.0,525.0,0.0,28.0,0.0,0.0,0.0,6.0,2008.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Basment,RFn,TA,TA,Y,WD,Normal
120.0,62.0,12677.0,8.0,5.0,2003.0,2004.0,472.0,1218.0,0.0,300.0,1518.0,1518.0,0.0,0.0,1518.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,2003.0,2.0,588.0,185.0,140.0,0.0,0.0,0.0,4.0,2008.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
20.0,70.34384858044164,26142.0,5.0,7.0,1962.0,1962.0,189.0,593.0,0.0,595.0,1188.0,1188.0,0.0,0.0,1188.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1962.0,1.0,312.0,261.0,39.0,0.0,0.0,0.0,4.0,2010.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,P,WD,Normal
60.0,85.0,10625.0,7.0,5.0,2005.0,2005.0,0.0,0.0,0.0,1026.0,1026.0,1026.0,932.0,0.0,1958.0,0.0,0.0,2.0,1.0,3.0,1.0,9.0,1.0,2005.0,3.0,936.0,154.0,210.0,0.0,0.0,0.0,7.0,2008.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
120.0,53.0,4043.0,6.0,6.0,1977.0,1977.0,0.0,559.0,0.0,510.0,1069.0,1069.0,0.0,0.0,1069.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,1977.0,2.0,440.0,0.0,55.0,0.0,0.0,200.0,10.0,2008.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,COD,Abnorml
20.0,70.34384858044164,11838.0,8.0,5.0,2001.0,2001.0,0.0,0.0,0.0,1753.0,1753.0,1788.0,0.0,0.0,1788.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2001.0,2.0,522.0,202.0,151.0,0.0,0.0,0.0,6.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
190.0,60.0,10800.0,5.0,4.0,1900.0,1970.0,0.0,664.0,0.0,290.0,954.0,1766.0,648.0,0.0,2414.0,0.0,0.0,2.0,0.0,3.0,2.0,10.0,1.0,1970.0,2.0,520.0,142.0,0.0,0.0,0.0,0.0,5.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Fa,CBlock,TA,Fa,No,BLQ,Unf,GasA,TA,N,FuseA,TA,Mod,Attchd,Unf,TA,Fa,N,ConLD,Normal
20.0,70.34384858044164,6627.0,3.0,6.0,1949.0,1950.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1955.0,1.0,287.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,Floor,TA,N,SBrkr,TA,Typ,Detchd,Unf,TA,Fa,Y,WD,Normal
20.0,76.0,9120.0,6.0,6.0,1958.0,1958.0,0.0,662.0,0.0,599.0,1261.0,1261.0,0.0,0.0,1261.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1958.0,2.0,433.0,0.0,0.0,0.0,0.0,288.0,11.0,2008.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
30.0,51.0,6120.0,5.0,7.0,1931.0,1993.0,0.0,209.0,0.0,506.0,715.0,875.0,0.0,0.0,875.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1931.0,1.0,180.0,48.0,0.0,0.0,0.0,0.0,11.0,2009.0,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,Y,FuseA,TA,Typ,Detchd,Unf,Fa,TA,Y,WD,Normal
30.0,60.0,10200.0,5.0,8.0,1940.0,1997.0,0.0,0.0,0.0,672.0,672.0,672.0,0.0,0.0,672.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1940.0,1.0,240.0,168.0,0.0,0.0,0.0,0.0,8.0,2008.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,N,WD,Normal
90.0,35.0,9400.0,6.0,5.0,1975.0,1975.0,250.0,945.0,0.0,0.0,945.0,980.0,0.0,0.0,980.0,0.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,1978.6621376811595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,Flat,Tar&Grv,WdShing,Plywood,BrkFace,TA,TA,CBlock,Gd,Gd,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,AdjLand
50.0,60.0,10410.0,3.0,4.0,1915.0,1950.0,0.0,0.0,0.0,672.0,672.0,694.0,520.0,0.0,1214.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1998.0,3.0,936.0,216.0,0.0,160.0,0.0,0.0,1.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Family
20.0,75.0,9937.0,5.0,7.0,1964.0,1999.0,0.0,637.0,0.0,849.0,1486.0,1486.0,0.0,0.0,1486.0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,1968.0,2.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,Gd,PConc,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Fin,TA,TA,Y,WD,Normal
70.0,74.0,11988.0,6.0,7.0,1934.0,1995.0,0.0,326.0,0.0,389.0,715.0,849.0,811.0,0.0,1660.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1939.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,RL,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,Hip,CompShg,Stucco,Stucco,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Fa,Y,FuseA,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
80.0,70.34384858044164,9947.0,7.0,5.0,1990.0,1991.0,0.0,611.0,0.0,577.0,1188.0,1217.0,0.0,0.0,1217.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1990.0,2.0,497.0,168.0,27.0,0.0,0.0,0.0,6.0,2009.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
70.0,75.0,12000.0,7.0,7.0,1941.0,1950.0,0.0,275.0,0.0,429.0,704.0,860.0,704.0,0.0,1564.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,1.0,1941.0,1.0,234.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,Fa,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
